,Date,City,CO,NO2,SO2,O3,PM25,PM10,AQI
4228,2025-06-26 04:00:00+00:00,Dubai,216,42.3,33.4,99,48.4,126.2,88.40834
4229,2025-06-26 05:00:00+00:00,Dubai,210,42.2,35.2,111,53.3,137.8,88.90834
4230,2025-06-26 06:00:00+00:00,Dubai,234,41.2,36.2,126,57.3,146.7,89.21001
4231,2025-06-26 07:00:00+00:00,Dubai,329,38.7,36,145,61,152.3,89.28001
4232,2025-06-26 08:00:00+00:00,Dubai,454,35.2,34.9,167,65.9,157.9,89.28001
4233,2025-06-26 09:00:00+00:00,Dubai,519,32.3,33,182,71.5,162.5,89.31167
4234,2025-06-26 10:00:00+00:00,Dubai,460,30.5,29.9,184,74.3,157.9,89.365
4235,2025-06-26 11:00:00+00:00,Dubai,340,29.2,26.1,180,71.9,157.4,89.33499
4236,2025-06-26 12:00:00+00:00,Dubai,256,20.2,19.2,184,69.4,170,89.40499
4237,2025-06-26 13:00:00+00:00,Dubai,251,21.9,18,174,64.3,166.2,89.816666
4238,2025-06-26 14:00:00+00:00,Dubai,281,24.4,16.5,159,61.5,161.6,90.37499
4239,2025-06-26 15:00:00+00:00,Dubai,315,27,16.2,146,60.5,158.3,91.14333
4240,2025-06-26 16:00:00+00:00,Dubai,340,29.4,17.9,136,61.5,156.5,92.104996
4241,2025-06-26 17:00:00+00:00,Dubai,369,32,20.7,127,63.1,153.7,93.24666
4242,2025-06-26 18:00:00+00:00,Dubai,408,35.1,23.8,118,65.7,154.6,94.41499
4243,2025-06-26 19:00:00+00:00,Dubai,464,39.5,26.9,108,70.5,159.3,95.49834
4244,2025-06-26 20:00:00+00:00,Dubai,530,44.5,30.3,98,75.7,163.9,96.50001
4245,2025-06-26 21:00:00+00:00,Dubai,586,48.3,33.3,89,79.2,167.6,97.42333
4246,2025-06-26 22:00:00+00:00,Dubai,636,49.6,35.6,81,81.7,170,98.285
4247,2025-06-26 23:00:00+00:00,Dubai,676,49.8,37.6,75,82.4,169.5,99.10834
4248,2025-06-27 00:00:00+00:00,Dubai,679,47.4,35.2,74,78,160.7,99.86833
4249,2025-06-27 01:00:00+00:00,Dubai,623,57.5,38.7,62,80.3,164.4,100.74667
4250,2025-06-27 02:00:00+00:00,Dubai,531,71.3,43.5,47,82.2,163,101.63166
4251,2025-06-27 03:00:00+00:00,Dubai,440,80.3,47.3,39,80.8,145.8,102.485
4252,2025-06-27 04:00:00+00:00,Dubai,342,79.6,49.6,45,77.1,146.2,103.06334
4253,2025-06-27 05:00:00+00:00,Dubai,247,74.1,50.8,59,70.5,135.5,103.39667
4254,2025-06-27 06:00:00+00:00,Dubai,219,69.9,49.9,74,64,128.5,103.35834
